trial,Self,Other,Feedback,strategy,agent_id,Memory,cumulative
99,1,1,1,WSLS,15,NA,0.8787878787878788
100,1,1,1,WSLS,15,NA,0.88
1,0,0,1,Memory,15,0.5,1
2,1,0,0,Memory,15,0.4,0.5
3,0,0,1,Memory,15,0.32,0.6666666666666666
4,0,0,1,Memory,15,0.256,0.75
5,0,0,1,Memory,15,0.2048,0.8
6,1,0,0,Memory,15,0.16384,0.6666666666666666
7,0,0,1,Memory,15,0.13107200000000002,0.7142857142857143
8,0,0,1,Memory,15,0.10485760000000002,0.75
9,0,0,1,Memory,15,0.08388608000000002,0.7777777777777778
10,0,0,1,Memory,15,0.06710886400000002,0.8
11,0,1,0,Memory,15,0.053687091200000016,0.7272727272727273
12,0,1,0,Memory,15,0.24294967296,0.6666666666666666
13,1,1,1,Memory,15,0.394359738368,0.6923076923076923
14,1,1,1,Memory,15,0.5154877906944,0.7142857142857143
15,0,1,0,Memory,15,0.6123902325555199,0.6666666666666666
16,0,1,0,Memory,15,0.689912186044416,0.625
17,1,1,1,Memory,15,0.7519297488355328,0.6470588235294118
18,1,1,1,Memory,15,0.8015437990684262,0.6666666666666666
19,1,1,1,Memory,15,0.841235039254741,0.6842105263157895
20,1,1,1,Memory,15,0.8729880314037928,0.7
21,1,0,0,Memory,15,0.8983904251230342,0.6666666666666666
22,1,0,0,Memory,15,0.7187123400984274,0.6363636363636364
23,1,0,0,Memory,15,0.574969872078742,0.6086956521739131
24,0,0,1,Memory,15,0.45997589766299357,0.625
25,0,0,1,Memory,15,0.36798071813039485,0.64
26,0,0,1,Memory,15,0.2943845745043159,0.6538461538461539
27,0,0,1,Memory,15,0.2355076596034527,0.6666666666666666
28,0,0,1,Memory,15,0.18840612768276216,0.6785714285714286
29,0,0,1,Memory,15,0.15072490214620973,0.6896551724137931
30,0,0,1,Memory,15,0.12057992171696778,0.7
31,0,1,0,Memory,15,0.09646393737357423,0.6774193548387096
32,0,1,0,Memory,15,0.2771711498988594,0.65625
33,0,1,0,Memory,15,0.4217369199190875,0.6363636363636364
34,0,1,0,Memory,15,0.5373895359352701,0.6176470588235294
35,1,1,1,Memory,15,0.629911628748216,0.6285714285714286
36,0,1,0,Memory,15,0.7039293029985728,0.6111111111111112
37,0,1,0,Memory,15,0.7631434423988582,0.5945945945945946
38,1,1,1,Memory,15,0.8105147539190866,0.6052631578947368
39,1,1,1,Memory,15,0.8484118031352692,0.6153846153846154
40,1,1,1,Memory,15,0.8787294425082154,0.625
41,1,0,0,Memory,15,0.9029835540065723,0.6097560975609756
42,0,0,1,Memory,15,0.7223868432052578,0.6190476190476191
43,1,0,0,Memory,15,0.5779094745642063,0.6046511627906976
44,0,0,1,Memory,15,0.462327579651365,0.6136363636363636
45,0,0,1,Memory,15,0.369862063721092,0.6222222222222222
46,0,0,1,Memory,15,0.2958896509768736,0.6304347826086957
47,0,0,1,Memory,15,0.23671172078149888,0.6382978723404256
48,0,0,1,Memory,15,0.1893693766251991,0.6458333333333334
49,0,0,1,Memory,15,0.15149550130015926,0.6530612244897959
50,0,0,1,Memory,15,0.12119640104012741,0.66
51,0,1,0,Memory,15,0.09695712083210192,0.6470588235294118
52,0,1,0,Memory,15,0.27756569666568154,0.6346153846153846
53,0,1,0,Memory,15,0.4220525573325452,0.6226415094339622
54,0,1,0,Memory,15,0.5376420458660361,0.6111111111111112
55,0,1,0,Memory,15,0.6301136366928289,0.6
56,1,1,1,Memory,15,0.7040909093542631,0.6071428571428571
57,1,1,1,Memory,15,0.7632727274834105,0.6140350877192983
58,1,1,1,Memory,15,0.8106181819867284,0.6206896551724138
59,1,1,1,Memory,15,0.8484945455893828,0.6271186440677966
60,1,1,1,Memory,15,0.8787956364715062,0.6333333333333333
61,0,0,1,Memory,15,0.9030365091772049,0.639344262295082
62,1,0,0,Memory,15,0.722429207341764,0.6290322580645161
63,0,0,1,Memory,15,0.5779433658734112,0.6349206349206349
64,0,0,1,Memory,15,0.462354692698729,0.640625
65,0,0,1,Memory,15,0.36988375415898317,0.6461538461538462
66,0,0,1,Memory,15,0.29590700332718656,0.6515151515151515
67,0,0,1,Memory,15,0.23672560266174925,0.6567164179104478
68,0,0,1,Memory,15,0.1893804821293994,0.6617647058823529
69,0,0,1,Memory,15,0.1515043857035195,0.6666666666666666
70,0,0,1,Memory,15,0.12120350856281562,0.6714285714285714
71,0,1,0,Memory,15,0.09696280685025249,0.6619718309859155
72,0,1,0,Memory,15,0.27757024548020204,0.6527777777777778
73,0,1,0,Memory,15,0.42205619638416164,0.6438356164383562
74,0,1,0,Memory,15,0.5376449571073293,0.6351351351351351
75,1,1,1,Memory,15,0.6301159656858635,0.64
76,1,1,1,Memory,15,0.7040927725486907,0.6447368421052632
77,1,1,1,Memory,15,0.7632742180389526,0.6493506493506493
78,1,1,1,Memory,15,0.810619374431162,0.6538461538461539
79,1,1,1,Memory,15,0.8484954995449296,0.6582278481012658
80,1,1,1,Memory,15,0.8787963996359437,0.6625
81,1,0,0,Memory,15,0.903037119708755,0.654320987654321
82,1,0,0,Memory,15,0.722429695767004,0.6463414634146342
83,1,0,0,Memory,15,0.5779437566136032,0.6385542168674698
84,0,0,1,Memory,15,0.4623550052908826,0.6428571428571429
85,1,0,0,Memory,15,0.36988400423270607,0.6352941176470588
86,0,0,1,Memory,15,0.29590720338616483,0.6395348837209303
87,0,0,1,Memory,15,0.23672576270893186,0.6436781609195402
88,0,0,1,Memory,15,0.1893806101671455,0.6477272727272727
89,0,0,1,Memory,15,0.1515044881337164,0.651685393258427
90,0,0,1,Memory,15,0.12120359050697312,0.6555555555555556
91,0,1,0,Memory,15,0.09696287240557849,0.6483516483516484
92,0,1,0,Memory,15,0.2775702979244628,0.6413043478260869
93,0,1,0,Memory,15,0.4220562383395703,0.6344086021505376
94,1,1,1,Memory,15,0.5376449906716563,0.6382978723404256
95,1,1,1,Memory,15,0.630115992537325,0.6421052631578947
96,1,1,1,Memory,15,0.70409279402986,0.6458333333333334
97,1,1,1,Memory,15,0.763274235223888,0.6494845360824743
98,1,1,1,Memory,15,0.8106193881791104,0.6530612244897959
99,1,1,1,Memory,15,0.8484955105432883,0.6565656565656566
100,1,1,1,Memory,15,0.8787964084346307,0.66
1,1,0,0,WSLS,16,NA,0
2,0,0,1,WSLS,16,NA,0.5
3,0,0,1,WSLS,16,NA,0.6666666666666666
4,0,0,1,WSLS,16,NA,0.75
5,0,0,1,WSLS,16,NA,0.8
6,0,0,1,WSLS,16,NA,0.8333333333333334
7,0,0,1,WSLS,16,NA,0.8571428571428571
8,0,0,1,WSLS,16,NA,0.875
9,0,0,1,WSLS,16,NA,0.8888888888888888
10,0,0,1,WSLS,16,NA,0.9
11,1,1,1,WSLS,16,NA,0.9090909090909091
12,1,1,1,WSLS,16,NA,0.9166666666666666
13,1,1,1,WSLS,16,NA,0.9230769230769231
14,1,1,1,WSLS,16,NA,0.9285714285714286
15,1,1,1,WSLS,16,NA,0.9333333333333333
16,1,1,1,WSLS,16,NA,0.9375
17,1,1,1,WSLS,16,NA,0.9411764705882353
18,1,1,1,WSLS,16,NA,0.9444444444444444
19,1,1,1,WSLS,16,NA,0.9473684210526315
20,1,1,1,WSLS,16,NA,0.95
21,1,0,0,WSLS,16,NA,0.9047619047619048
22,1,0,0,WSLS,16,NA,0.8636363636363636
23,0,0,1,WSLS,16,NA,0.8695652173913043
24,0,0,1,WSLS,16,NA,0.875
25,0,0,1,WSLS,16,NA,0.88
26,0,0,1,WSLS,16,NA,0.8846153846153846
27,0,0,1,WSLS,16,NA,0.8888888888888888
28,0,0,1,WSLS,16,NA,0.8928571428571429
29,0,0,1,WSLS,16,NA,0.896551724137931
30,0,0,1,WSLS,16,NA,0.9
31,0,1,0,WSLS,16,NA,0.8709677419354839
32,1,1,1,WSLS,16,NA,0.875
33,1,1,1,WSLS,16,NA,0.8787878787878788
34,1,1,1,WSLS,16,NA,0.8823529411764706
35,1,1,1,WSLS,16,NA,0.8857142857142857
36,1,1,1,WSLS,16,NA,0.8888888888888888
37,1,1,1,WSLS,16,NA,0.8918918918918919
38,0,1,0,WSLS,16,NA,0.868421052631579
39,1,1,1,WSLS,16,NA,0.8717948717948718
40,1,1,1,WSLS,16,NA,0.875
41,1,0,0,WSLS,16,NA,0.8536585365853658
42,0,0,1,WSLS,16,NA,0.8571428571428571
43,0,0,1,WSLS,16,NA,0.8604651162790697
44,0,0,1,WSLS,16,NA,0.8636363636363636
45,0,0,1,WSLS,16,NA,0.8666666666666667
46,0,0,1,WSLS,16,NA,0.8695652173913043
47,0,0,1,WSLS,16,NA,0.8723404255319149
48,0,0,1,WSLS,16,NA,0.875
49,0,0,1,WSLS,16,NA,0.8775510204081632
50,0,0,1,WSLS,16,NA,0.88
51,0,1,0,WSLS,16,NA,0.8627450980392157
52,1,1,1,WSLS,16,NA,0.8653846153846154
53,1,1,1,WSLS,16,NA,0.8679245283018868
54,1,1,1,WSLS,16,NA,0.8703703703703703
55,1,1,1,WSLS,16,NA,0.8727272727272727
56,1,1,1,WSLS,16,NA,0.875
57,1,1,1,WSLS,16,NA,0.8771929824561403
58,1,1,1,WSLS,16,NA,0.8793103448275862
59,1,1,1,WSLS,16,NA,0.8813559322033898
60,1,1,1,WSLS,16,NA,0.8833333333333333
61,1,0,0,WSLS,16,NA,0.8688524590163934
62,0,0,1,WSLS,16,NA,0.8709677419354839
63,0,0,1,WSLS,16,NA,0.873015873015873
64,0,0,1,WSLS,16,NA,0.875
65,0,0,1,WSLS,16,NA,0.8769230769230769
66,0,0,1,WSLS,16,NA,0.8787878787878788
67,0,0,1,WSLS,16,NA,0.8805970149253731
68,0,0,1,WSLS,16,NA,0.8823529411764706
69,1,0,0,WSLS,16,NA,0.8695652173913043
70,0,0,1,WSLS,16,NA,0.8714285714285714
71,1,1,1,WSLS,16,NA,0.8732394366197183
72,1,1,1,WSLS,16,NA,0.875
73,1,1,1,WSLS,16,NA,0.8767123287671232
74,1,1,1,WSLS,16,NA,0.8783783783783784
75,1,1,1,WSLS,16,NA,0.88
76,1,1,1,WSLS,16,NA,0.881578947368421
77,1,1,1,WSLS,16,NA,0.8831168831168831
78,1,1,1,WSLS,16,NA,0.8846153846153846
79,1,1,1,WSLS,16,NA,0.8860759493670886
80,1,1,1,WSLS,16,NA,0.8875
81,1,0,0,WSLS,16,NA,0.8765432098765432
82,0,0,1,WSLS,16,NA,0.8780487804878049
83,0,0,1,WSLS,16,NA,0.8795180722891566
84,0,0,1,WSLS,16,NA,0.8809523809523809
85,0,0,1,WSLS,16,NA,0.8823529411764706
86,0,0,1,WSLS,16,NA,0.8837209302325582
87,0,0,1,WSLS,16,NA,0.8850574712643678
88,0,0,1,WSLS,16,NA,0.8863636363636364
89,0,0,1,WSLS,16,NA,0.8876404494382022
90,0,0,1,WSLS,16,NA,0.8888888888888888
91,0,1,0,WSLS,16,NA,0.8791208791208791
92,1,1,1,WSLS,16,NA,0.8804347826086957
93,1,1,1,WSLS,16,NA,0.8817204301075269
94,1,1,1,WSLS,16,NA,0.8829787234042553
95,1,1,1,WSLS,16,NA,0.8842105263157894
96,1,1,1,WSLS,16,NA,0.8854166666666666
97,1,1,1,WSLS,16,NA,0.8865979381443299
98,1,1,1,WSLS,16,NA,0.8877551020408163
99,1,1,1,WSLS,16,NA,0.8888888888888888
100,0,1,0,WSLS,16,NA,0.88
1,1,0,0,Memory,16,0.5,0
2,0,0,1,Memory,16,0.4,0.5
3,0,0,1,Memory,16,0.32,0.6666666666666666
4,0,0,1,Memory,16,0.256,0.75
5,0,0,1,Memory,16,0.2048,0.8
6,0,0,1,Memory,16,0.16384,0.8333333333333334
7,0,0,1,Memory,16,0.13107200000000002,0.8571428571428571
8,0,0,1,Memory,16,0.10485760000000002,0.875
9,0,0,1,Memory,16,0.08388608000000002,0.8888888888888888
10,1,0,0,Memory,16,0.06710886400000002,0.8
11,0,1,0,Memory,16,0.053687091200000016,0.7272727272727273
12,0,1,0,Memory,16,0.24294967296,0.6666666666666666
13,1,1,1,Memory,16,0.394359738368,0.6923076923076923
14,0,1,0,Memory,16,0.5154877906944,0.6428571428571429
15,0,1,0,Memory,16,0.6123902325555199,0.6
16,1,1,1,Memory,16,0.689912186044416,0.625
17,1,1,1,Memory,16,0.7519297488355328,0.6470588235294118
18,1,1,1,Memory,16,0.8015437990684262,0.6666666666666666
19,1,1,1,Memory,16,0.841235039254741,0.6842105263157895
20,1,1,1,Memory,16,0.8729880314037928,0.7
21,1,0,0,Memory,16,0.8983904251230342,0.6666666666666666
22,0,0,1,Memory,16,0.7187123400984274,0.6818181818181818
23,1,0,0,Memory,16,0.574969872078742,0.6521739130434783
24,0,0,1,Memory,16,0.45997589766299357,0.6666666666666666
25,0,0,1,Memory,16,0.36798071813039485,0.68
26,0,0,1,Memory,16,0.2943845745043159,0.6923076923076923
27,0,0,1,Memory,16,0.2355076596034527,0.7037037037037037
28,1,0,0,Memory,16,0.18840612768276216,0.6785714285714286
29,0,0,1,Memory,16,0.15072490214620973,0.6896551724137931
30,0,0,1,Memory,16,0.12057992171696778,0.7
31,0,1,0,Memory,16,0.09646393737357423,0.6774193548387096
32,0,1,0,Memory,16,0.2771711498988594,0.65625
33,1,1,1,Memory,16,0.4217369199190875,0.6666666666666666
34,1,1,1,Memory,16,0.5373895359352701,0.6764705882352942
35,1,1,1,Memory,16,0.629911628748216,0.6857142857142857
36,0,1,0,Memory,16,0.7039293029985728,0.6666666666666666
37,0,1,0,Memory,16,0.7631434423988582,0.6486486486486487
38,1,1,1,Memory,16,0.8105147539190866,0.6578947368421053
39,1,1,1,Memory,16,0.8484118031352692,0.6666666666666666
40,1,1,1,Memory,16,0.8787294425082154,0.675
41,1,0,0,Memory,16,0.9029835540065723,0.6585365853658537
42,1,0,0,Memory,16,0.7223868432052578,0.6428571428571429
43,1,0,0,Memory,16,0.5779094745642063,0.627906976744186
44,0,0,1,Memory,16,0.462327579651365,0.6363636363636364
45,0,0,1,Memory,16,0.369862063721092,0.6444444444444445
46,1,0,0,Memory,16,0.2958896509768736,0.6304347826086957
47,0,0,1,Memory,16,0.23671172078149888,0.6382978723404256
48,0,0,1,Memory,16,0.1893693766251991,0.6458333333333334
49,0,0,1,Memory,16,0.15149550130015926,0.6530612244897959
50,0,0,1,Memory,16,0.12119640104012741,0.66
51,0,1,0,Memory,16,0.09695712083210192,0.6470588235294118
52,0,1,0,Memory,16,0.27756569666568154,0.6346153846153846
53,0,1,0,Memory,16,0.4220525573325452,0.6226415094339622
54,0,1,0,Memory,16,0.5376420458660361,0.6111111111111112
55,1,1,1,Memory,16,0.6301136366928289,0.6181818181818182
56,1,1,1,Memory,16,0.7040909093542631,0.625
57,1,1,1,Memory,16,0.7632727274834105,0.631578947368421
58,1,1,1,Memory,16,0.8106181819867284,0.6379310344827587
59,1,1,1,Memory,16,0.8484945455893828,0.6440677966101694
60,1,1,1,Memory,16,0.8787956364715062,0.65
61,1,0,0,Memory,16,0.9030365091772049,0.639344262295082
62,1,0,0,Memory,16,0.722429207341764,0.6290322580645161
63,1,0,0,Memory,16,0.5779433658734112,0.6190476190476191
64,0,0,1,Memory,16,0.462354692698729,0.625
65,1,0,0,Memory,16,0.36988375415898317,0.6153846153846154
66,0,0,1,Memory,16,0.29590700332718656,0.6212121212121212
67,0,0,1,Memory,16,0.23672560266174925,0.6268656716417911
68,0,0,1,Memory,16,0.1893804821293994,0.6323529411764706
69,0,0,1,Memory,16,0.1515043857035195,0.6376811594202898
70,0,0,1,Memory,16,0.12120350856281562,0.6428571428571429
71,0,1,0,Memory,16,0.09696280685025249,0.6338028169014085
72,0,1,0,Memory,16,0.27757024548020204,0.625
73,0,1,0,Memory,16,0.42205619638416164,0.6164383561643836
74,0,1,0,Memory,16,0.5376449571073293,0.6081081081081081
75,1,1,1,Memory,16,0.6301159656858635,0.6133333333333333
76,1,1,1,Memory,16,0.7040927725486907,0.618421052631579
77,1,1,1,Memory,16,0.7632742180389526,0.6233766233766234
78,1,1,1,Memory,16,0.810619374431162,0.6282051282051282
79,1,1,1,Memory,16,0.8484954995449296,0.6329113924050633
80,1,1,1,Memory,16,0.8787963996359437,0.6375
81,1,0,0,Memory,16,0.903037119708755,0.6296296296296297
82,1,0,0,Memory,16,0.722429695767004,0.6219512195121951
83,0,0,1,Memory,16,0.5779437566136032,0.6265060240963856
84,0,0,1,Memory,16,0.4623550052908826,0.6309523809523809
85,0,0,1,Memory,16,0.36988400423270607,0.6352941176470588
86,0,0,1,Memory,16,0.29590720338616483,0.6395348837209303
87,1,0,0,Memory,16,0.23672576270893186,0.632183908045977
88,0,0,1,Memory,16,0.1893806101671455,0.6363636363636364
89,0,0,1,Memory,16,0.1515044881337164,0.6404494382022472
90,0,0,1,Memory,16,0.12120359050697312,0.6444444444444445
91,0,1,0,Memory,16,0.09696287240557849,0.6373626373626373
92,0,1,0,Memory,16,0.2775702979244628,0.6304347826086957
93,0,1,0,Memory,16,0.4220562383395703,0.6236559139784946
94,1,1,1,Memory,16,0.5376449906716563,0.6276595744680851
95,1,1,1,Memory,16,0.630115992537325,0.631578947368421
96,1,1,1,Memory,16,0.70409279402986,0.6354166666666666
97,1,1,1,Memory,16,0.763274235223888,0.6391752577319587
98,1,1,1,Memory,16,0.8106193881791104,0.6428571428571429
99,0,1,0,Memory,16,0.8484955105432883,0.6363636363636364
100,1,1,1,Memory,16,0.8787964084346307,0.64
1,1,0,0,WSLS,17,NA,0
2,0,0,1,WSLS,17,NA,0.5
3,0,0,1,WSLS,17,NA,0.6666666666666666
4,0,0,1,WSLS,17,NA,0.75
5,0,0,1,WSLS,17,NA,0.8
6,0,0,1,WSLS,17,NA,0.8333333333333334
7,0,0,1,WSLS,17,NA,0.8571428571428571
8,0,0,1,WSLS,17,NA,0.875
9,1,0,0,WSLS,17,NA,0.7777777777777778
10,0,0,1,WSLS,17,NA,0.8
11,0,1,0,WSLS,17,NA,0.7272727272727273
12,1,1,1,WSLS,17,NA,0.75
13,1,1,1,WSLS,17,NA,0.7692307692307693
14,1,1,1,WSLS,17,NA,0.7857142857142857
15,1,1,1,WSLS,17,NA,0.8
16,1,1,1,WSLS,17,NA,0.8125
17,1,1,1,WSLS,17,NA,0.8235294117647058
18,1,1,1,WSLS,17,NA,0.8333333333333334
19,1,1,1,WSLS,17,NA,0.8421052631578947
20,0,1,0,WSLS,17,NA,0.8
21,1,0,0,WSLS,17,NA,0.7619047619047619
22,0,0,1,WSLS,17,NA,0.7727272727272727
23,0,0,1,WSLS,17,NA,0.782608695652174
24,1,0,0,WSLS,17,NA,0.75
25,0,0,1,WSLS,17,NA,0.76
26,0,0,1,WSLS,17,NA,0.7692307692307693
27,0,0,1,WSLS,17,NA,0.7777777777777778
28,0,0,1,WSLS,17,NA,0.7857142857142857
29,0,0,1,WSLS,17,NA,0.7931034482758621
30,0,0,1,WSLS,17,NA,0.8
31,0,1,0,WSLS,17,NA,0.7741935483870968
32,1,1,1,WSLS,17,NA,0.78125
33,1,1,1,WSLS,17,NA,0.7878787878787878
34,1,1,1,WSLS,17,NA,0.7941176470588235
35,1,1,1,WSLS,17,NA,0.8
36,1,1,1,WSLS,17,NA,0.8055555555555556
37,1,1,1,WSLS,17,NA,0.8108108108108109
38,1,1,1,WSLS,17,NA,0.8157894736842105
39,1,1,1,WSLS,17,NA,0.8205128205128205
40,1,1,1,WSLS,17,NA,0.825
41,1,0,0,WSLS,17,NA,0.8048780487804879
42,0,0,1,WSLS,17,NA,0.8095238095238095
43,0,0,1,WSLS,17,NA,0.813953488372093
44,0,0,1,WSLS,17,NA,0.8181818181818182
45,1,0,0,WSLS,17,NA,0.8
46,0,0,1,WSLS,17,NA,0.8043478260869565
47,1,0,0,WSLS,17,NA,0.7872340425531915
48,0,0,1,WSLS,17,NA,0.7916666666666666
49,0,0,1,WSLS,17,NA,0.7959183673469388
50,1,0,0,WSLS,17,NA,0.78
51,0,1,0,WSLS,17,NA,0.7647058823529411
52,1,1,1,WSLS,17,NA,0.7692307692307693
53,1,1,1,WSLS,17,NA,0.7735849056603774
54,1,1,1,WSLS,17,NA,0.7777777777777778
55,1,1,1,WSLS,17,NA,0.7818181818181819
56,1,1,1,WSLS,17,NA,0.7857142857142857
57,1,1,1,WSLS,17,NA,0.7894736842105263
58,1,1,1,WSLS,17,NA,0.7931034482758621
59,1,1,1,WSLS,17,NA,0.7966101694915254
60,1,1,1,WSLS,17,NA,0.8
61,0,0,1,WSLS,17,NA,0.8032786885245902
62,0,0,1,WSLS,17,NA,0.8064516129032258
63,0,0,1,WSLS,17,NA,0.8095238095238095
64,0,0,1,WSLS,17,NA,0.8125
65,0,0,1,WSLS,17,NA,0.8153846153846154
66,0,0,1,WSLS,17,NA,0.8181818181818182
67,0,0,1,WSLS,17,NA,0.8208955223880597
68,0,0,1,WSLS,17,NA,0.8235294117647058
69,0,0,1,WSLS,17,NA,0.8260869565217391
70,0,0,1,WSLS,17,NA,0.8285714285714286
71,0,1,0,WSLS,17,NA,0.8169014084507042
72,1,1,1,WSLS,17,NA,0.8194444444444444
73,1,1,1,WSLS,17,NA,0.821917808219178
74,1,1,1,WSLS,17,NA,0.8243243243243243
75,1,1,1,WSLS,17,NA,0.8266666666666667
76,1,1,1,WSLS,17,NA,0.8289473684210527
77,1,1,1,WSLS,17,NA,0.8311688311688312
78,1,1,1,WSLS,17,NA,0.8333333333333334
79,1,1,1,WSLS,17,NA,0.8354430379746836
80,1,1,1,WSLS,17,NA,0.8375
81,0,0,1,WSLS,17,NA,0.8395061728395061
82,0,0,1,WSLS,17,NA,0.8414634146341463
83,1,0,0,WSLS,17,NA,0.8313253012048193
84,0,0,1,WSLS,17,NA,0.8333333333333334
85,0,0,1,WSLS,17,NA,0.8352941176470589
86,0,0,1,WSLS,17,NA,0.8372093023255814
87,0,0,1,WSLS,17,NA,0.8390804597701149
88,1,0,0,WSLS,17,NA,0.8295454545454546
89,0,0,1,WSLS,17,NA,0.8314606741573034
90,0,0,1,WSLS,17,NA,0.8333333333333334
91,0,1,0,WSLS,17,NA,0.8241758241758241
92,1,1,1,WSLS,17,NA,0.8260869565217391
93,1,1,1,WSLS,17,NA,0.8279569892473119
94,1,1,1,WSLS,17,NA,0.8297872340425532
95,1,1,1,WSLS,17,NA,0.8315789473684211
96,1,1,1,WSLS,17,NA,0.8333333333333334
97,1,1,1,WSLS,17,NA,0.8350515463917526
98,1,1,1,WSLS,17,NA,0.8367346938775511
99,1,1,1,WSLS,17,NA,0.8383838383838383
100,1,1,1,WSLS,17,NA,0.84
1,0,0,1,Memory,17,0.5,1
2,0,0,1,Memory,17,0.4,1
3,0,0,1,Memory,17,0.32,1
4,0,0,1,Memory,17,0.256,1
5,0,0,1,Memory,17,0.2048,1
6,0,0,1,Memory,17,0.16384,1
7,0,0,1,Memory,17,0.13107200000000002,1
8,0,0,1,Memory,17,0.10485760000000002,1
9,0,0,1,Memory,17,0.08388608000000002,1
10,0,0,1,Memory,17,0.06710886400000002,1
11,0,1,0,Memory,17,0.053687091200000016,0.9090909090909091
12,0,1,0,Memory,17,0.24294967296,0.8333333333333334
13,1,1,1,Memory,17,0.394359738368,0.8461538461538461
14,1,1,1,Memory,17,0.5154877906944,0.8571428571428571
15,0,1,0,Memory,17,0.6123902325555199,0.8
16,1,1,1,Memory,17,0.689912186044416,0.8125
17,0,1,0,Memory,17,0.7519297488355328,0.7647058823529411
18,1,1,1,Memory,17,0.8015437990684262,0.7777777777777778
19,1,1,1,Memory,17,0.841235039254741,0.7894736842105263
20,1,1,1,Memory,17,0.8729880314037928,0.8
21,1,0,0,Memory,17,0.8983904251230342,0.7619047619047619
22,1,0,0,Memory,17,0.7187123400984274,0.7272727272727273
23,0,0,1,Memory,17,0.574969872078742,0.7391304347826086
24,1,0,0,Memory,17,0.45997589766299357,0.7083333333333334
25,0,0,1,Memory,17,0.36798071813039485,0.72
26,0,0,1,Memory,17,0.2943845745043159,0.7307692307692307
27,0,0,1,Memory,17,0.2355076596034527,0.7407407407407407
28,0,0,1,Memory,17,0.18840612768276216,0.75
29,0,0,1,Memory,17,0.15072490214620973,0.7586206896551724
30,0,0,1,Memory,17,0.12057992171696778,0.7666666666666667
31,0,1,0,Memory,17,0.09646393737357423,0.7419354838709677
32,0,1,0,Memory,17,0.2771711498988594,0.71875
33,1,1,1,Memory,17,0.4217369199190875,0.7272727272727273
34,1,1,1,Memory,17,0.5373895359352701,0.7352941176470589
35,0,1,0,Memory,17,0.629911628748216,0.7142857142857143
36,1,1,1,Memory,17,0.7039293029985728,0.7222222222222222
37,1,1,1,Memory,17,0.7631434423988582,0.7297297297297297
38,1,1,1,Memory,17,0.8105147539190866,0.7368421052631579
39,1,1,1,Memory,17,0.8484118031352692,0.7435897435897436
40,1,1,1,Memory,17,0.8787294425082154,0.75
41,1,0,0,Memory,17,0.9029835540065723,0.7317073170731707
42,1,0,0,Memory,17,0.7223868432052578,0.7142857142857143
43,1,0,0,Memory,17,0.5779094745642063,0.6976744186046512
44,1,0,0,Memory,17,0.462327579651365,0.6818181818181818
45,1,0,0,Memory,17,0.369862063721092,0.6666666666666666
46,0,0,1,Memory,17,0.2958896509768736,0.6739130434782609
47,0,0,1,Memory,17,0.23671172078149888,0.6808510638297872
48,0,0,1,Memory,17,0.1893693766251991,0.6875
49,0,0,1,Memory,17,0.15149550130015926,0.6938775510204082
50,0,0,1,Memory,17,0.12119640104012741,0.7
51,0,1,0,Memory,17,0.09695712083210192,0.6862745098039216
52,1,1,1,Memory,17,0.27756569666568154,0.6923076923076923
53,0,1,0,Memory,17,0.4220525573325452,0.6792452830188679
54,1,1,1,Memory,17,0.5376420458660361,0.6851851851851852
55,1,1,1,Memory,17,0.6301136366928289,0.6909090909090909
56,1,1,1,Memory,17,0.7040909093542631,0.6964285714285714
57,1,1,1,Memory,17,0.7632727274834105,0.7017543859649122
58,1,1,1,Memory,17,0.8106181819867284,0.7068965517241379
59,1,1,1,Memory,17,0.8484945455893828,0.711864406779661
60,1,1,1,Memory,17,0.8787956364715062,0.7166666666666667
61,1,0,0,Memory,17,0.9030365091772049,0.7049180327868853
62,1,0,0,Memory,17,0.722429207341764,0.6935483870967742
63,0,0,1,Memory,17,0.5779433658734112,0.6984126984126984
64,0,0,1,Memory,17,0.462354692698729,0.703125
65,1,0,0,Memory,17,0.36988375415898317,0.6923076923076923
66,0,0,1,Memory,17,0.29590700332718656,0.696969696969697
67,0,0,1,Memory,17,0.23672560266174925,0.7014925373134329
68,0,0,1,Memory,17,0.1893804821293994,0.7058823529411765
69,0,0,1,Memory,17,0.1515043857035195,0.7101449275362319
70,0,0,1,Memory,17,0.12120350856281562,0.7142857142857143
71,0,1,0,Memory,17,0.09696280685025249,0.704225352112676
72,1,1,1,Memory,17,0.27757024548020204,0.7083333333333334
73,0,1,0,Memory,17,0.42205619638416164,0.6986301369863014
74,1,1,1,Memory,17,0.5376449571073293,0.7027027027027027
75,0,1,0,Memory,17,0.6301159656858635,0.6933333333333334
76,1,1,1,Memory,17,0.7040927725486907,0.6973684210526315
77,1,1,1,Memory,17,0.7632742180389526,0.7012987012987013
78,1,1,1,Memory,17,0.810619374431162,0.7051282051282052
79,1,1,1,Memory,17,0.8484954995449296,0.7088607594936709
80,1,1,1,Memory,17,0.8787963996359437,0.7125
81,1,0,0,Memory,17,0.903037119708755,0.7037037037037037
82,1,0,0,Memory,17,0.722429695767004,0.6951219512195121
83,1,0,0,Memory,17,0.5779437566136032,0.6867469879518072
84,0,0,1,Memory,17,0.4623550052908826,0.6904761904761905
85,0,0,1,Memory,17,0.36988400423270607,0.6941176470588235
86,0,0,1,Memory,17,0.29590720338616483,0.6976744186046512
87,0,0,1,Memory,17,0.23672576270893186,0.7011494252873564
